blank,BU Family,Business Unit,Business Unit 1,Business Unit 2,Business Unit 3,Business Unit 4,Business Unit 5,Company,Customer,Date,Month,Product,Product Family,Quarter,Type,Year,Densificator,Incomes,Number of Records,Path,Returns,Sales in seleted currency,Sales M.CHF,Sales M.RUB,Sales M.USD,SOM Competitors,SOM Market,SOM Roche,SOM Roche Onco,SOM Roche SP,zero
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust27,14/01/2020 00:00:00,1,Prd46,FAM18,1,Sale,2020,0,6.608,1,0,,6.608,6.608,423.993,5.953153153,1,1,0,0,0,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust27,23/01/2020 00:00:00,1,Prd46,FAM18,1,Sale,2020,1,10.167,1,1,,10.167,10.167,652.296,9.159459459,1,1,0,0,0,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust27,29/01/2020 00:00:00,1,Prd46,FAM18,1,Sale,2020,1,12.708,1,1,,12.708,12.708,815.37,11.44864865,1,1,0,0,0,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust29,30/01/2020 00:00:00,1,Prd45,FAM18,1,Sale,2020,0,69.641,1,0,,69.641,69.641,4468.229,62.73963964,1,1,0,0,0,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust29,30/01/2020 00:00:00,1,Prd46,FAM18,1,Sale,2020,0,12.708,1,0,,12.708,12.708,815.37,11.44864865,1,1,0,0,0,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust7,06/01/2020 00:00:00,1,Prd45,FAM18,1,Sale,2020,0,6.354,1,0,,6.354,6.354,407.685,5.724324324,1,1,0,0,0,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust9,23/01/2020 00:00:00,1,Prd45,FAM18,1,Sale,2020,1,4.575,1,1,,4.575,4.575,293.533,4.121621622,1,1,0,0,0,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust6,17/01/2020 00:00:00,1,Prd54,FAM23,1,Sale,2020,1,0.029,1,1,,0.029,0.029,1.875,0.026126126,1,1,0,0,0,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust6,30/01/2020 00:00:00,1,Prd54,FAM23,1,Sale,2020,0,0.146,1,0,,0.146,0.146,9.375,0.131531532,1,1,0,0,0,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust30,22/01/2020 00:00:00,1,Prd15,FAM5,1,Sale,2020,0,45.415,1,0,,45.415,45.415,2913.89,40.91441441,1,1,0,0,0,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust30,22/01/2020 00:00:00,1,Prd16,FAM5,1,Sale,2020,0,42.75,1,0,,42.75,42.75,2742.87,38.51351351,1,1,0,0,0,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust29,14/02/2020 00:00:00,2,Prd44,FAM17,1,Sale,2020,0,3.754,1,0,,3.754,3.754,240.883,3.381981982,1,1,0,0,0,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust25,26/02/2020 00:00:00,2,Prd45,FAM18,1,Sale,2020,0,0.159,1,0,,0.159,0.159,10.192,0.143243243,1,1,0,0,0,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust27,18/02/2020 00:00:00,2,Prd45,FAM18,1,Sale,2020,0,25.416,1,0,,25.416,25.416,1630.74,22.8972973,1,1,0,0,0,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust29,14/02/2020 00:00:00,2,Prd45,FAM18,1,Sale,2020,0,64.558,1,0,,64.558,64.558,4142.081,58.16036036,1,1,0,0,0,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust29,18/02/2020 00:00:00,2,Prd45,FAM18,1,Sale,2020,0,32.533,1,0,,32.533,32.533,2087.348,29.30900901,1,1,0,0,0,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust29,27/02/2020 00:00:00,2,Prd45,FAM18,1,Sale,2020,1,20.333,1,1,,20.333,20.333,1304.592,18.31801802,1,1,0,0,0,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust29,14/02/2020 00:00:00,2,Prd46,FAM18,1,Sale,2020,0,14.233,1,0,,14.233,14.233,913.215,12.82252252,1,1,0,0,0,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust29,27/02/2020 00:00:00,2,Prd46,FAM18,1,Sale,2020,1,9.658,1,1,,9.658,9.658,619.681,8.700900901,1,1,0,0,0,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust30,19/02/2020 00:00:00,2,Prd55,FAM23,1,Sale,2020,1,238.907,1,1,,238.907,238.907,15328.496,215.2315315,1,1,0,0,0,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust37,28/02/2020 00:00:00,2,Prd56,FAM24,1,Sale,2020,0,557.836,1,0,,557.836,557.836,35791.361,502.554955,1,1,0,0,0,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust30,19/02/2020 00:00:00,2,Prd15,FAM5,1,Sale,2020,1,45.415,1,1,,45.415,45.415,2913.89,40.91441441,1,1,0,0,0,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust30,19/02/2020 00:00:00,2,Prd16,FAM5,1,Sale,2020,1,42.75,1,1,,42.75,42.75,2742.87,38.51351351,1,1,0,0,0,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust30,19/03/2020 00:00:00,3,Prd40,FAM14,1,Sale,2020,1,1061.618,1,1,,1061.618,1061.618,68114.542,956.4126126,1,1,0,0,0,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust27,08/03/2020 00:00:00,3,Prd43,FAM16,1,Sale,2020,0,78.797,1,0,,78.797,78.797,5055.67,70.98828829,1,1,0,0,0,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust17,25/03/2020 00:00:00,3,Prd44,FAM17,1,Sale,2020,1,6.64,1,1,,6.64,6.64,426.061,5.981981982,1,1,0,0,0,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust27,08/03/2020 00:00:00,3,Prd44,FAM17,1,Sale,2020,0,3.754,1,0,,3.754,3.754,240.883,3.381981982,1,1,0,0,0,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust27,23/03/2020 00:00:00,3,Prd44,FAM17,1,Sale,2020,1,7.509,1,1,,7.509,7.509,481.765,6.764864865,1,1,0,0,0,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust28,02/03/2020 00:00:00,3,Prd44,FAM17,1,Sale,2020,0,0.422,1,0,,0.422,0.422,27.099,0.38018018,1,1,0,0,0,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust29,18/03/2020 00:00:00,3,Prd44,FAM17,1,Sale,2020,0,3.754,1,0,,3.754,3.754,240.883,3.381981982,1,1,0,0,0,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust29,24/03/2020 00:00:00,3,Prd44,FAM17,1,Sale,2020,0,1.877,1,0,,1.877,1.877,120.441,1.690990991,1,1,0,0,0,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust12,18/03/2020 00:00:00,3,Prd46,FAM18,1,Sale,2020,0,0.712,1,0,,0.712,0.712,45.661,0.641441441,1,1,0,0,0,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust24,20/03/2020 00:00:00,3,Prd45,FAM18,1,Sale,2020,0,0.318,1,0,,0.318,0.318,20.384,0.286486486,1,1,0,0,0,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust25,30/03/2020 00:00:00,3,Prd45,FAM18,1,Sale,2020,0,0.159,1,0,,0.159,0.159,10.192,0.143243243,1,1,0,0,0,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust27,02/03/2020 00:00:00,3,Prd45,FAM18,1,Sale,2020,0,25.416,1,0,,25.416,25.416,1630.74,22.8972973,1,1,0,0,0,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust27,08/03/2020 00:00:00,3,Prd45,FAM18,1,Sale,2020,0,38.125,1,0,,38.125,38.125,2446.111,34.34684685,1,1,0,0,0,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust27,16/03/2020 00:00:00,3,Prd45,FAM18,1,Sale,2020,0,38.125,1,0,,38.125,38.125,2446.111,34.34684685,1,1,0,0,0,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust27,23/03/2020 00:00:00,3,Prd45,FAM18,1,Sale,2020,1,101.665,1,1,,101.665,101.665,6522.962,91.59009009,1,1,0,0,0,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust27,30/03/2020 00:00:00,3,Prd45,FAM18,1,Sale,2020,0,25.073,1,0,,25.073,25.073,1608.725,22.58828829,1,1,0,0,0,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust27,02/03/2020 00:00:00,3,Prd46,FAM18,1,Sale,2020,0,19.316,1,0,,19.316,19.316,1239.363,17.4018018,1,1,0,0,0,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust28,02/03/2020 00:00:00,3,Prd45,FAM18,1,Sale,2020,0,3.368,1,0,,3.368,3.368,216.073,3.034234234,1,1,0,0,0,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust29,17/03/2020 00:00:00,3,Prd45,FAM18,1,Sale,2020,1,22.366,1,1,,22.366,22.366,1435.052,20.14954955,1,1,0,0,0,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust29,24/03/2020 00:00:00,3,Prd45,FAM18,1,Sale,2020,0,90.991,1,0,,90.991,90.991,5838.051,81.97387387,1,1,0,0,0,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust29,17/03/2020 00:00:00,3,Prd46,FAM18,1,Sale,2020,1,5.083,1,1,,5.083,5.083,326.148,4.579279279,1,1,0,0,0,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust5,24/03/2020 00:00:00,3,Prd45,FAM18,1,Sale,2020,0,1.525,1,0,,1.525,1.525,97.844,1.373873874,1,1,0,0,0,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust28,08/04/2020 00:00:00,4,Prd42,FAM16,2,Sale,2020,0,3.35,1,0,,3.35,3.35,214.952,3.018018018,1,1,0,0,0,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust28,08/04/2020 00:00:00,4,Prd43,FAM16,2,Sale,2020,0,5.863,1,0,,5.863,5.863,376.166,5.281981982,1,1,0,0,0,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust12,03/04/2020 00:00:00,4,Prd44,FAM17,2,Sale,2020,1,3.7,1,1,,3.7,3.7,237.37,3.333333333,1,1,0,0,0,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust27,03/04/2020 00:00:00,4,Prd44,FAM17,2,Sale,2020,1,3.754,1,1,,3.754,3.754,240.883,3.381981982,1,1,0,0,0,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust29,08/04/2020 00:00:00,4,Prd44,FAM17,2,Sale,2020,0,3.754,1,0,,3.754,3.754,240.883,3.381981982,1,1,0,0,0,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust11,08/04/2020 00:00:00,4,Prd46,FAM18,2,Sale,2020,0,0.318,1,0,,0.318,0.318,20.384,0.286486486,1,1,0,0,0,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust12,03/04/2020 00:00:00,4,Prd46,FAM18,2,Sale,2020,1,19.062,1,1,,19.062,19.062,1223.055,17.17297297,1,1,0,0,0,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust27,03/04/2020 00:00:00,4,Prd45,FAM18,2,Sale,2020,1,38.125,1,1,,38.125,38.125,2446.111,34.34684685,1,1,0,0,0,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust27,06/04/2020 00:00:00,4,Prd45,FAM18,2,Sale,2020,0,25.416,1,0,,25.416,25.416,1630.74,22.8972973,1,1,0,0,0,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust29,08/04/2020 00:00:00,4,Prd46,FAM18,2,Sale,2020,0,5.592,1,0,,5.592,5.592,358.763,5.037837838,1,1,0,0,0,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust30,29/04/2020 00:00:00,4,Prd55,FAM23,2,Sale,2020,1,389.676,1,1,,389.676,389.676,25002.019,351.0594595,1,1,0,0,0,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust30,29/04/2020 00:00:00,4,Prd15,FAM5,2,Sale,2020,1,45.415,1,1,,45.415,45.415,2913.89,40.91441441,1,1,0,0,0,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust30,29/04/2020 00:00:00,4,Prd16,FAM5,2,Sale,2020,1,42.75,1,1,,42.75,42.75,2742.87,38.51351351,1,1,0,0,0,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust23,06/05/2020 00:00:00,5,Prd45,FAM18,2,Sale,2020,0,3.812,1,0,,3.812,3.812,244.611,3.434234234,1,1,0,0,0,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust27,25/05/2020 00:00:00,5,Prd45,FAM18,2,Sale,2020,1,50.833,1,1,,50.833,50.833,3261.481,45.7954955,1,1,0,0,0,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust29,06/05/2020 00:00:00,5,Prd45,FAM18,2,Sale,2020,0,14.233,1,0,,14.233,14.233,913.215,12.82252252,1,1,0,0,0,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust29,26/05/2020 00:00:00,5,Prd45,FAM18,2,Sale,2020,0,73.707,1,0,,73.707,73.707,4729.147,66.4027027,1,1,0,0,0,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust5,25/05/2020 00:00:00,5,Prd45,FAM18,2,Sale,2020,1,0.635,1,1,,0.635,0.635,40.769,0.572072072,1,1,0,0,0,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust9,25/05/2020 00:00:00,5,Prd45,FAM18,2,Sale,2020,1,28.975,1,1,,28.975,28.975,1859.044,26.1036036,1,1,0,0,0,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust30,29/05/2020 00:00:00,5,Prd55,FAM23,2,Sale,2020,1,68.766,1,1,,68.766,68.766,4412.121,61.95135135,1,1,0,0,0,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust29,07/06/2020 00:00:00,6,Prd42,FAM16,2,Sale,2020,1,56.283,1,1,,56.283,56.283,3611.186,50.70540541,1,1,0,0,0,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust29,07/06/2020 00:00:00,6,Prd44,FAM17,2,Sale,2020,1,3.754,1,1,,3.754,3.754,240.883,3.381981982,1,1,0,0,0,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust23,03/06/2020 00:00:00,6,Prd46,FAM18,2,Sale,2020,1,0.127,1,1,,0.127,0.127,8.154,0.114414414,1,1,0,0,0,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust26,18/06/2020 00:00:00,6,Prd45,FAM18,2,Sale,2020,0,9.531,1,0,,9.531,9.531,611.528,8.586486486,1,1,0,0,0,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust27,22/06/2020 00:00:00,6,Prd45,FAM18,2,Sale,2020,0,38.125,1,0,,38.125,38.125,2446.111,34.34684685,1,1,0,0,0,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust29,02/06/2020 00:00:00,6,Prd45,FAM18,2,Sale,2020,0,7.625,1,0,,7.625,7.625,489.222,6.869369369,1,1,0,0,0,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust29,02/06/2020 00:00:00,6,Prd46,FAM18,2,Sale,2020,0,1.017,1,0,,1.017,1.017,65.23,0.916216216,1,1,0,0,0,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust29,07/06/2020 00:00:00,6,Prd46,FAM18,2,Sale,2020,1,19.316,1,1,,19.316,19.316,1239.363,17.4018018,1,1,0,0,0,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust30,13/07/2020 00:00:00,7,Prd40,FAM14,3,Sale,2020,1,902.375,1,1,,902.375,902.375,57897.36,812.9504505,1,1,0,0,0,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust30,29/07/2020 00:00:00,7,Prd40,FAM14,3,Sale,2020,1,159.243,1,1,,159.243,159.243,10217.181,143.4621622,1,1,0,0,0,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust12,23/07/2020 00:00:00,7,Prd43,FAM16,3,Sale,2020,1,1.407,1,1,,1.407,1.407,90.28,1.267567568,1,1,0,0,0,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust15,24/07/2020 00:00:00,7,Prd42,FAM16,3,Sale,2020,0,0.179,1,0,,0.179,0.179,11.464,0.161261261,1,1,0,0,0,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust17,27/07/2020 00:00:00,7,Prd42,FAM16,3,Sale,2020,1,0.223,1,1,,0.223,0.223,14.33,0.200900901,1,1,0,0,0,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust23,07/07/2020 00:00:00,7,Prd42,FAM16,3,Sale,2020,1,30.018,1,1,,30.018,30.018,1925.966,27.04324324,1,1,0,0,0,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust23,17/07/2020 00:00:00,7,Prd42,FAM16,3,Sale,2020,1,11.257,1,1,,11.257,11.257,722.237,10.14144144,1,1,0,0,0,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust23,24/07/2020 00:00:00,7,Prd42,FAM16,3,Sale,2020,0,15.009,1,0,,15.009,15.009,962.983,13.52162162,1,1,0,0,0,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust23,30/07/2020 00:00:00,7,Prd43,FAM16,3,Sale,2020,0,39.398,1,0,,39.398,39.398,2527.835,35.49369369,1,1,0,0,0,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust26,24/07/2020 00:00:00,7,Prd42,FAM16,3,Sale,2020,0,6.7,1,0,,6.7,6.7,429.903,6.036036036,1,1,0,0,0,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust26,24/07/2020 00:00:00,7,Prd43,FAM16,3,Sale,2020,0,11.726,1,0,,11.726,11.726,752.332,10.56396396,1,1,0,0,0,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust27,07/07/2020 00:00:00,7,Prd42,FAM16,3,Sale,2020,1,37.522,1,1,,37.522,37.522,2407.457,33.8036036,1,1,0,0,0,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust27,21/07/2020 00:00:00,7,Prd42,FAM16,3,Sale,2020,1,67.54,1,1,,67.54,67.54,4333.423,60.84684685,1,1,0,0,0,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust27,27/07/2020 00:00:00,7,Prd42,FAM16,3,Sale,2020,1,45.027,1,1,,45.027,45.027,2888.949,40.56486487,1,1,0,0,0,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust28,22/07/2020 00:00:00,7,Prd42,FAM16,3,Sale,2020,0,0.558,1,0,,0.558,0.558,35.825,0.502702703,1,1,0,0,0,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust29,14/07/2020 00:00:00,7,Prd42,FAM16,3,Sale,2020,0,45.027,1,0,,45.027,45.027,2888.949,40.56486487,1,1,0,0,0,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust29,20/07/2020 00:00:00,7,Prd42,FAM16,3,Sale,2020,0,18.761,1,0,,18.761,18.761,1203.729,16.9018018,1,1,0,0,0,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust29,28/07/2020 00:00:00,7,Prd42,FAM16,3,Sale,2020,0,48.779,1,0,,48.779,48.779,3129.694,43.94504505,1,1,0,0,0,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust29,28/07/2020 00:00:00,7,Prd43,FAM16,3,Sale,2020,0,196.991,1,0,,196.991,196.991,12639.176,177.4693694,1,1,0,0,0,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust5,29/07/2020 00:00:00,7,Prd42,FAM16,3,Sale,2020,1,0.558,1,1,,0.558,0.558,35.825,0.502702703,1,1,0,0,0,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust5,29/07/2020 00:00:00,7,Prd43,FAM16,3,Sale,2020,1,3.909,1,1,,3.909,3.909,250.777,3.521621622,1,1,0,0,0,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust12,16/07/2020 00:00:00,7,Prd44,FAM17,3,Sale,2020,0,0.829,1,0,,0.829,0.829,53.195,0.746846847,1,1,0,0,0,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust12,21/07/2020 00:00:00,7,Prd44,FAM17,3,Sale,2020,1,2.519,1,1,,2.519,2.519,161.592,2.269369369,1,1,0,0,0,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust17,07/07/2020 00:00:00,7,Prd44,FAM17,3,Sale,2020,1,5.287,1,1,,5.287,5.287,339.243,4.763063063,1,1,0,0,0,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust27,07/07/2020 00:00:00,7,Prd44,FAM17,3,Sale,2020,1,3.754,1,1,,3.754,3.754,240.883,3.381981982,1,1,0,0,0,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust27,21/07/2020 00:00:00,7,Prd44,FAM17,3,Sale,2020,1,3.754,1,1,,3.754,3.754,240.883,3.381981982,1,1,0,0,0,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust27,27/07/2020 00:00:00,7,Prd44,FAM17,3,Sale,2020,1,3.754,1,1,,3.754,3.754,240.883,3.381981982,1,1,0,0,0,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust29,14/07/2020 00:00:00,7,Prd44,FAM17,3,Sale,2020,0,2.659,1,0,,2.659,2.659,170.625,2.395495495,1,1,0,0,0,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust29,20/07/2020 00:00:00,7,Prd44,FAM17,3,Sale,2020,0,3.754,1,0,,3.754,3.754,240.883,3.381981982,1,1,0,0,0,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust29,28/07/2020 00:00:00,7,Prd44,FAM17,3,Sale,2020,0,1.877,1,0,,1.877,1.877,120.441,1.690990991,1,1,0,0,0,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust9,14/07/2020 00:00:00,7,Prd44,FAM17,3,Sale,2020,0,0.141,1,0,,0.141,0.141,9.033,0.127027027,1,1,0,0,0,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust10,07/07/2020 00:00:00,7,Prd46,FAM18,3,Sale,2020,1,3.177,1,1,,3.177,3.177,203.843,2.862162162,1,1,0,0,0,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust15,24/07/2020 00:00:00,7,Prd46,FAM18,3,Sale,2020,0,0.032,1,0,,0.032,0.032,2.038,0.028828829,1,1,0,0,0,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust23,17/07/2020 00:00:00,7,Prd45,FAM18,3,Sale,2020,1,0.699,1,1,,0.699,0.699,44.845,0.62972973,1,1,0,0,0,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust23,24/07/2020 00:00:00,7,Prd45,FAM18,3,Sale,2020,0,0.508,1,0,,0.508,0.508,32.615,0.457657658,1,1,0,0,0,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust27,07/07/2020 00:00:00,7,Prd45,FAM18,3,Sale,2020,1,25.416,1,1,,25.416,25.416,1630.74,22.8972973,1,1,0,0,0,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust27,14/07/2020 00:00:00,7,Prd45,FAM18,3,Sale,2020,0,50.833,1,0,,50.833,50.833,3261.481,45.7954955,1,1,0,0,0,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust27,21/07/2020 00:00:00,7,Prd45,FAM18,3,Sale,2020,1,38.125,1,1,,38.125,38.125,2446.111,34.34684685,1,1,0,0,0,0
,Other,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Competitor,Cust27,27/07/2020 00:00:00,7,Prd45,FAM18,3,Sale,2020,1,25.416,1,1,,25.416,25.416,1630.74,22.8972973,1,1,0,0,0,0
